flight_id,window_id,window_start,window_end,time,elapsed_seconds,battery_status__voltage_v,battery_status__current_a,battery_status__remaining,system_power__voltage5V_v,vehicle_gps_position__eph,vehicle_gps_position__epv,vehicle_gps_position__jamming_indicator,vehicle_gps_position__vel_m_s,vehicle_gps_position__satellites_used,vehicle_local_position__x,vehicle_local_position__y,vehicle_local_position__z,vehicle_local_position__vz,vehicle_local_position__xy_valid,vehicle_attitude__rollspeed,vehicle_attitude__pitchspeed,vehicle_attitude__yawspeed,vehicle_attitude_setpoint__roll_body,vehicle_attitude_setpoint__pitch_body,vehicle_attitude_setpoint__thrust,sensor_combined__gyro_rad_0,sensor_combined__gyro_rad_1,sensor_combined__gyro_rad_2,sensor_combined__accelerometer_m_s2_0,sensor_combined__accelerometer_m_s2_1,sensor_combined__accelerometer_m_s2_2,sensor_baro__pressure,sensor_baro__altitude,estimator_status__vel_test_ratio,estimator_status__pos_test_ratio,estimator_status__hgt_test_ratio,estimator_status__innovation_check_flags,ekf2_innovations__vel_pos_innov_0,ekf2_innovations__vel_pos_innov_1,ekf2_innovations__vel_pos_innov_2,ekf2_innovations__vel_pos_innov_3,ekf2_innovations__vel_pos_innov_4,ekf2_innovations__vel_pos_innov_5,actuator_controls_0__control_0,actuator_controls_0__control_1,actuator_controls_0__control_2,actuator_controls_0__control_3,actuator_outputs__output_0,actuator_outputs__output_1,actuator_outputs__output_2,actuator_outputs__output_3,cpuload__load,cpuload__ram_usage
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:200,10.2,21.876095,11.9784,0.6519381,5.062793,8.482,17.53,10,2.5370002,7,-1.4943511,3.6306796,-1.363254,-0.26614246,1,0.09264433,0.11893836,-0.1894086,-0.030599011,-0.022993103,0.6080488,0.22991495,0.20689748,-0.15076831,-1.0399706,1.7199558,-4.7243605,1002.64996,88.611885,0,0.05145084,0.03234257,0,0,0,0,0.00064826,0.01456213,-0.01976657,-0.09045977,0.07602923,0.026952244,0.616301,1608,1631,1583,1631,0.867744,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:300,10.3,21.876095,11.9784,0.6519381,5.062793,8.484,17.538,10,2.617,7,-1.4920719,3.9204211,-1.383235,-0.16270667,1,-0.26734376,0.23796925,0.034052975,-0.03087431,-0.02136762,0.6066387,0.017240617,0.12821114,-0.33631566,-0.34753004,3.9488661,-9.185234,1002.70996,88.10818,0,0.11770549,0.009194848,0,0,0,0,0.007729888,0.033293486,-0.005725145,0.04841556,0.017676055,-0.10131061,0.6066387,1677,1547,1692,1503,0.867744,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:400,10.4,21.885847,14.7684,0.66141915,5.093408,8.484,17.538,10,2.617,7,-1.4914678,4.2139626,-1.3949597,-0.092658,1,-0.060745034,0.04736657,-0.144821,-0.031185715,-0.028047495,0.60649514,-0.13036454,0.1309663,-0.081643365,-3.2027097,4.3768716,-7.766315,1002.75995,87.68844,0,0.11770549,0.009194848,0,0,0,0,0.007729888,0.033293486,-0.005725145,0.078475595,0.026487442,0.032987725,0.6064899,1632,1611,1554,1622,0.867744,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:500,10.5,21.885847,14.7684,0.66141915,5.093408,8.488001,17.559,10,2.9610002,7,-1.4933404,4.4898133,-1.3957809,0.039734732,1,-0.2564794,0.0727921,0.18068944,-0.03349376,-0.048323564,0.6245853,0.1880844,-0.036227737,-0.2741939,9.57543,3.5466821,-11.230658,1002.74,87.85633,0,0.16446474,0.03683467,0,0,0,0,0.011334062,0.046512365,0.023385048,-0.045346946,0.029978596,0.02734889,0.6245853,1816,1419,1770,1428,0.867744,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:600,10.6,21.885847,14.7684,0.66141915,5.093408,8.488001,17.559,10,2.9610002,7,-1.4976162,4.7582183,-1.3870041,0.107526384,1,-0.07830402,-0.25373864,0.057690464,-0.03397573,-0.06620367,0.67536205,0.08402932,-0.16882378,-0.040212687,2.38406,0.20308758,-9.354631,1002.67,88.44398,0,0.16446474,0.03683467,0,0,0,0,0.011334062,0.046512365,0.023385048,0.034832112,0.049123667,-0.0354205,0.67536205,1702,1710,1617,1634,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:700,10.7,21.885847,14.7684,0.66141915,5.093408,8.492001,17.573,10,2.897,7,-1.5050446,5.0230265,-1.379818,0.09598547,1,-0.3530663,-0.019465154,0.021198634,-0.034651842,-0.067156926,0.6730733,-0.35372007,-0.018866254,0.01895965,-4.1279135,-5.9788513,-12.403035,1002.76996,87.60449,0,0.08439162,0.034006357,0,0,0,0,0.023780346,0.01954937,0.021775365,0.020272152,0.058146313,-0.05478829,0.6730733,1610,1783,1623,1635,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:800,10.8,21.885847,14.7684,0.66141915,5.093408,8.492001,17.573,10,2.897,7,-1.5167425,5.2946053,-1.3777738,0.030447878,1,-0.41501772,-0.020476835,0.1261293,-0.037333988,-0.066474915,0.6730374,0.4015442,-0.09698903,-0.10726848,1.1358372,2.2177963,-13.440633,1002.76996,87.60449,0,0.08439162,0.034006357,0,0,0,0,0.023780346,0.01954937,0.021775365,-0.05141367,0.07512598,-0.005190441,0.67303616,1737,1682,1580,1653,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:10:900,10.9,22.041895,13.7392,0.6537327,5.0982423,8.496,17.59,4,2.526,7,-1.5312259,5.5504923,-1.3817538,-0.031700417,1,-0.45606068,0.13213195,0.16534212,-0.047967494,-0.065776646,0.673037,-0.043514922,-0.10469006,0.000144961,-2.9974887,0.16480303,-5.3861446,1002.82996,87.10084,0,0.20057943,0.012809974,0,0,0,0,0.035017133,0.0566535,0.008172751,-0.058696717,0.09043056,-0.04572101,0.673037,1728,1677,1601,1646,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:000,11,22.041895,13.7392,0.6537327,5.0982423,8.496,17.59,4,2.526,7,-1.5476623,5.813207,-1.3901664,-0.05849038,1,0.35616195,-0.13361652,-0.16293691,-0.047967494,-0.065776646,0.673037,0.065152496,-0.1995061,-0.1122002,-0.4598909,0.25326535,-13.477576,1002.67,88.44398,0,0.20057943,0.012809974,0,0,0,0,0.035017133,0.0566535,0.008172751,0.09106079,0.024929851,-0.1187684,0.673037,1822,1580,1617,1633,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:100,11.1,22.041895,13.7392,0.6537327,5.0982423,8.503,17.609001,4,1.9530001,7,-1.5476623,5.813207,-1.3901664,-0.05849038,1,-0.23300731,-0.19358297,-0.0675066,-0.06851984,-0.08492486,0.673037,0.21313989,-0.22520466,0.015651414,3.127459,-4.313106,-3.3846607,1002.66,88.52793,0,0.19577341,0.006523205,0,0,0,0,0.002917767,0.055263996,-0.004148126,0.087530494,0.046431527,-0.08594197,0.67105395,1615,1765,1557,1708,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:200,11.2,22.041895,13.7392,0.6537327,5.0982423,8.503,17.609001,4,1.9530001,7,-1.5625122,6.0668187,-1.4016964,-0.07648897,1,0.006706455,-0.27019045,-0.078191906,-0.075167656,-0.14438014,0.67059964,-0.175731,-0.054588433,0.16621989,-5.940253,-5.1507955,-11.37512,1002.74,87.85633,0,0.19577341,0.006523205,0,0,0,0,0.002917767,0.055263996,-0.004148126,-0.09417638,0.094416484,0.043479305,0.6657973,1810,1549,1608,1660,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:300,11.3,22.041895,13.7392,0.6537327,5.0982423,8.509001,17.626001,4,2.9440002,7,-1.5774984,6.3176813,-1.4135292,-0.070487365,1,-0.19324447,-0.25973415,0.017329631,-0.0772293,-0.18503514,0.66517174,-0.19396456,-0.25928107,0.015107772,-1.3391768,-2.4557421,-14.930966,1002.70996,88.10818,0,0.19255072,0.003162957,0,0,0,0,0.017291427,0.054441452,-0.002014637,0.027262483,0.061939046,0.017800972,0.6654449,1664,1692,1676,1593,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:400,11.4,22.34424,12.338,0.6526684,5.1014647,8.509001,17.626001,4,2.9440002,7,-1.5906208,6.5807915,-1.4251211,-0.09387608,1,-0.15517226,-0.22534083,0.076386064,-0.078143515,-0.20096345,0.66464573,0.46535218,-0.42981535,-0.0570079,1.4681951,2.9600282,-5.7466455,1002.72,88.02423,0,0.19255072,0.003162957,0,0,0,0,0.017291427,0.054441452,-0.002014637,0.011767278,0.079010494,0.05589159,0.661556,1724,1705,1564,1618,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:500,11.5,22.34424,12.338,0.6526684,5.1014647,8.517,17.652,4,3.1740003,7,-1.6010611,6.838388,-1.4372957,-0.11615435,1,-0.032737345,-0.103751466,0.02419307,-0.07753835,-0.20003894,0.661556,-0.35043073,-0.07943461,0.19068855,-5.0813775,3.6888845,-12.438313,1002.69995,88.19212,0,0.15170282,0.010235434,0,0,0,0,0.001778245,0.043017864,-0.006519437,-0.005660772,0.043493174,0.11062192,0.66162604,1635,1685,1631,1660,0.863359,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:600,11.6,22.34424,12.338,0.6526684,5.1014647,8.517,17.652,4,3.1740003,7,-1.6087246,7.102517,-1.4513106,-0.1394769,1,-0.12584667,-0.11920309,-0.02227485,-0.08043582,-0.18748203,0.66162753,0.056073643,-0.06601908,-0.056992404,4.6907544,3.0976286,-5.565004,1002.74,87.85633,0,0.15170282,0.010235434,0,0,0,0,0.001778245,0.043017864,-0.006519437,0.024246115,0.043041553,-0.061883487,0.66162956,1735,1590,1586,1700,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:700,11.7,22.34424,12.338,0.6526684,5.1014647,8.526,17.678001,4,2.663,7,-1.6135039,7.391719,-1.4671687,-0.14009035,1,0.313761,0.02320036,0.09745101,-0.07039538,-0.13634215,0.6616296,-0.17185384,0.12977818,0.033424355,-5.0200667,-3.9301772,-16.559052,1002.72,88.02423,0,0.06585837,0.006900248,0,0,0,0,-0.018755674,0.001477242,-0.004398227,-0.03787823,0.035395265,0.0396588,0.6616296,1718,1647,1606,1642,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:800,11.8,22.34424,12.338,0.6526684,5.1014647,8.526,17.678001,4,2.663,7,-1.615212,7.680804,-1.4842967,-0.20031998,1,0.03318513,0.13378552,0.08211385,-0.0384437,-0.08562722,0.6616296,0.092854775,0.09577763,0.06837763,-2.4364154,4.576309,-6.8988323,1002.64996,88.611885,0,0.06585837,0.006900248,0,0,0,0,-0.018755674,0.001477242,-0.004398227,-0.03787823,0.035395265,0.0396588,0.6616296,1642,1754,1524,1691,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:11:900,11.9,22.02239,13.888,0.65074265,5.0756836,8.532001,17.696001,5,3.2570002,7,-1.615591,7.980114,-1.5051855,-0.21234542,1,-0.07977458,0.25214198,0.059989296,-0.030734938,-0.044035073,0.6616297,-0.08049246,0.25250885,0.05775633,-3.0985882,-6.376683,-9.886577,1002.70996,88.10818,0,0.070360474,0.010414355,0,0,0,0,-0.020133972,-0.019830704,0.006691456,-0.018935125,0.035746302,-0.016654834,0.6616296,1642,1754,1524,1691,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:000,12,22.02239,13.888,0.65074265,5.0756836,8.532001,17.696001,5,3.2570002,7,-1.6146216,8.303183,-1.530151,-0.2545911,1,-0.055713613,0.31039512,0.23971349,-0.030733664,0.032113545,0.6616296,0.15522628,0.4031403,-0.106022246,6.226309,1.4168313,-9.586288,1002.61,88.9477,0,0.070360474,0.010414355,0,0,0,0,-0.020133972,-0.019830704,0.006691456,0.040105402,0.065923184,-0.049087286,0.6616297,1482,1842,1570,1718,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:100,12.1,22.02239,13.888,0.65074265,5.0756836,8.541,17.721,5,3.9320002,7,-1.612768,8.620808,-1.5590148,-0.3103949,1,-0.0465979,0.61938703,0.001721279,-0.030706845,0.050839726,0.6616296,0.003538834,0.51987743,-0.1265317,-5.815946,-1.9279938,-14.967289,1002.61,88.9477,0,0.028228307,0.001665496,0,0,0,0,-0.008123517,0.002848625,0.00108254,-0.10893494,0.06519312,0.018173667,0.6616296,1709,1645,1669,1589,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:200,12.2,22.02239,13.888,0.65074265,5.0756836,8.541,17.721,5,3.9320002,7,-1.6110622,8.939896,-1.5913875,-0.3461177,1,0.06019439,0.39672607,0.11125781,-0.029136494,0.052822854,0.66162956,-0.03119619,0.30350283,0.22024891,-1.3697736,4.4753985,-7.651598,1002.57996,89.19957,0,0.028228307,0.001665496,0,0,0,0,-0.008123517,0.002848625,0.00108254,-0.0819411,0.02464837,0.04480262,0.6616296,1582,1784,1457,1789,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:300,12.3,22.02239,13.888,0.65074265,5.0756836,8.55,17.745,5,3.6590002,7,-1.6105592,9.259031,-1.625065,-0.3337693,1,-0.001846924,0.108547516,-0.00486344,-0.02914874,0.052806597,0.66162956,0.2503191,0.14390145,-0.006854462,-2.2686136,-0.92067397,-11.862122,1002.61,88.9477,0,0.05249279,0.004306404,0,0,0,0,-0.004870892,0.015111923,0.002850533,-0.004477656,0.021842072,-0.08541457,0.66162956,1645,1734,1710,1523,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:400,12.4,22.207697,12.2512,0.6547653,5.091797,8.55,17.745,5,3.6590002,7,-1.6116598,9.581447,-1.6589297,-0.3339605,1,-0.4472112,0.25795007,0.38061517,-0.029140955,0.052809887,0.6616296,0.20762783,-0.04278592,-0.08159838,3.5209565,-1.6873627,0.84385043,1002.69,88.27608,0,0.05249279,0.004306404,0,0,0,0,-0.004870892,0.015111923,0.002850533,-0.019475712,0.06642503,-0.0836326,0.6616296,1645,1734,1710,1523,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:500,12.5,22.207697,12.2512,0.6547653,5.091797,8.559,17.771,5,3.5860002,7,-1.6160628,9.881692,-1.6914912,-0.3246224,1,0.07327853,0.28653157,0.08980414,-0.029323947,0.052708555,0.6616297,0.072586566,0.28690237,0.08757355,-2.3293974,-1.2782693,-17.949682,1002.52997,89.61937,0,0.108439796,0.017725572,0,0,0,0,-0.010105372,0.031208992,-0.011894822,0.029244032,0.034589145,0.027006054,0.6616297,1623,1721,1541,1727,0.871248,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:600,12.6,22.207697,12.2512,0.6547653,5.091797,8.559,17.771,5,3.5860002,7,-1.6241015,10.182406,-1.725814,-0.3380866,1,0.038915038,0.056994427,-0.07123927,-0.029515963,0.05260134,0.6616296,0.19993787,0.062379528,0.08978367,0.7258302,4.1907897,-10.389139,1002.57996,89.19957,0,0.108439796,0.017725572,0,0,0,0,-0.010105372,0.031208992,-0.011894822,-0.06967807,0.03546923,-0.05051777,0.6616297,1531,1816,1556,1708,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:700,12.7,22.207697,12.2512,0.6547653,5.091797,8.564,17.786001,5,3.3030002,7,-1.6359018,10.457206,-1.7588363,-0.3707307,1,0.07591524,0.05682114,0.006567818,-0.029386347,0.05249889,0.6600586,0.062900886,0.035360143,-0.0577576,-2.2743192,0.4029956,-8.635236,1002.61,88.9477,0,0.07194101,0.060775433,0,0,0,0,-0.007305503,0.020659447,-0.04109204,0.08927933,0.036236983,-0.16198939,0.6600586,1437,1858,1656,1660,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:800,12.8,22.207697,12.2512,0.6547653,5.091797,8.564,17.786001,5,3.3030002,7,-1.6513582,10.722009,-1.791398,-0.3261912,1,-0.32258782,-0.09007362,0.27547777,-0.028236022,0.052480757,0.6285259,0.29223204,-0.20942433,-0.060526755,0.9202573,-6.071117,-4.2620506,1002.63,88.77979,0,0.07194101,0.060775433,0,0,0,0,-0.007305503,0.020659447,-0.04109204,-0.10330867,0.050782952,0.047967657,0.6374859,1619,1756,1572,1580,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:12:900,12.9,22.636831,13.2184,0.6603186,5.0611815,8.569,17.801,5,3.423,7,-1.6717601,10.982467,-1.8198013,-0.28668025,1,-0.42018774,0.21371306,0.22947113,-0.029393552,0.05241241,0.6032867,-0.14191122,0.07718922,0.017025318,-4.243164,3.7037408,-14.50633,1002.66,88.52793,0,0.10299853,0.060788658,0,0,0,0,-0.005149126,0.029512405,-0.041689634,0.06461122,0.001637023,-0.09289101,0.6032867,1745,1559,1603,1501,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:000,13,22.636831,13.2184,0.6603186,5.0611815,8.569,17.801,5,3.423,7,-1.6953132,11.230599,-1.8374312,-0.1430742,1,0.07432449,-0.064700305,-0.05257895,-0.029800301,0.052435216,0.6045738,0.27581376,-0.16480255,-0.3366413,0.76270056,-0.29017156,-13.144183,1002.63995,88.69584,0,0.10299853,0.060788658,0,0,0,0,-0.005149126,0.029512405,-0.041689634,-0.047127683,0.09445697,0.119486116,0.60459906,1655,1607,1545,1605,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:100,13.1,22.636831,13.2184,0.6603186,5.0611815,8.577001,17.822,5,3.256,7,-1.7204883,11.458207,-1.8412609,-0.048931923,1,-0.55423576,0.1298775,0.20634714,-0.02973661,0.052477006,0.60459304,0.4311055,-0.11841235,-0.3463852,10.082598,-0.751764,-9.394877,1002.75995,87.68844,0,0.22170307,0.0385505,0,0,0,0,0.008901238,0.06307602,-0.026848435,-0.06240181,0.06831786,0.20997019,0.6045944,1427,1818,1447,1720,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:200,13.2,22.636831,13.2184,0.6603186,5.0611815,8.577001,17.822,5,3.256,7,-1.7499446,11.679653,-1.8329302,0.03046126,1,-0.32106364,0.26290748,0.21955146,-0.0297343,0.052478302,0.60459256,0.5647855,-0.12910092,-0.21852753,9.320683,0.17374068,-6.37884,1002.58997,89.115616,0,0.22170307,0.0385505,0,0,0,0,0.008901238,0.06307602,-0.026848435,-2.29E-05,0.050812766,-0.066197194,0.60459256,1835,1465,1639,1473,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:300,13.3,22.636831,13.2184,0.6603186,5.0611815,8.585,17.838001,5,2.7110002,7,-1.7801027,11.880324,-1.8121902,0.1745472,1,0.35683498,-0.011296623,-0.21151248,-0.029604515,0.052551586,0.6133143,0.3561524,-0.011044434,-0.21374033,7.047683,-0.60381985,-6.7618303,1002.69,88.27608,0,0.16201085,0.022966076,0,0,0,0,-0.02242291,0.046097755,-0.01609099,-0.033335786,0.023109768,0.021604754,0.6133143,1526,1688,1619,1592,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:400,13.4,21.954119,15.276799,0.6438491,5.0611815,8.585,17.838001,5,2.7110002,7,-1.8110067,12.073092,-1.779236,0.30568224,1,-0.24093695,0.047018267,-0.003658122,-0.030506423,0.052639868,0.64690804,-0.24162006,0.04726336,-0.005881461,0.1779749,-2.006248,-18.46066,1002.64996,88.611885,0,0.16201085,0.022966076,0,0,0,0,-0.02242291,0.046097755,-0.01609099,-0.03801865,0.010365482,-0.011894626,0.64690804,1491,1837,1575,1613,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:500,13.5,21.954119,15.276799,0.6438491,5.1014647,8.59,17.852001,5,2.1650002,7,-1.8429182,12.25043,-1.7389543,0.36764652,1,0.10869316,-0.33591688,-0.07213633,-0.031169306,0.0494497,0.6718925,-0.009769547,-0.07866385,0.06720153,-3.3023698,0.7978009,-10.162017,1002.73,87.94028,0,0.04192469,0.012247795,0,0,0,0,0.011982322,-0.000169754,-0.008547306,0.034558177,0.07111579,-0.032924213,0.6718925,1748,1628,1708,1567,0.862035,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:600,13.6,21.954119,15.276799,0.6438491,5.1014647,8.59,17.852001,5,2.1650002,7,-1.879156,12.4264345,-1.6967337,0.3649484,1,-0.3183443,-0.062045626,0.2242828,-0.03230528,0.049822487,0.6711513,-0.076627076,-0.21058485,-0.16188334,6.6569824,1.6511182,-5.5870504,1002.79,87.43661,0,0.04192469,0.012247795,0,0,0,0,0.011982322,-0.000169754,-0.008547306,0.08889097,-0.006501202,0.0564459,0.6711513,1666,1696,1712,1571,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:700,13.7,21.954119,15.276799,0.6438491,5.1014647,8.596001,17.865002,5,2.4680002,7,-1.9153981,12.586988,-1.66065,0.31479672,1,-0.09239741,-0.043585688,-0.20754015,-0.034254167,0.045687273,0.67113566,0.16830528,-0.049248826,-0.12725224,-2.0500572,-3.6259527,-17.14578,1002.72,88.02423,0,0.06561707,0.001895483,0,0,0,0,0.010887504,0.01871109,0.00130558,-0.036145456,0.08782819,-0.092060216,0.67113566,1732,1653,1691,1569,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:800,13.8,21.954119,15.276799,0.6438491,5.1014647,8.596001,17.865002,5,2.4680002,7,-1.954141,12.741689,-1.6280743,0.27729508,1,0.24075983,-0.25622508,-0.04740621,-0.06857204,0.019292977,0.67113584,0.15324637,-0.17982878,-0.10106689,-0.8173794,-3.5044045,-5.882992,1002.73,87.94028,0,0.06561707,0.001895483,0,0,0,0,0.010887504,0.01871109,0.00130558,0.014135797,0.057376824,-0.00683503,0.67113584,1651,1756,1572,1665,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:13:900,13.9,21.954119,15.413199,0.6410035,5.1014647,8.606,17.884,5,2.197,7,-1.9928247,12.88646,-1.600381,0.25155336,1,-0.40133932,-0.26250505,0.11026339,-0.095965415,0.000697148,0.67113584,-0.18622062,-0.089212805,-0.1885423,0.19036207,-2.1740837,-21.126423,1002.69995,88.19212,0,0.059888855,0.010163326,0,0,0,0,-0.004560709,0.016934395,-0.006877422,0.014477694,0.018234797,0.09388469,0.67113584,1744,1681,1607,1613,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:000,14,21.954119,15.413199,0.6410035,5.088574,8.606,17.884,5,2.197,7,-2.032031,13.031599,-1.5762805,0.20007339,1,0.023576144,-0.04692466,-0.14647919,-0.10350107,0.001670931,0.67113584,-0.42858753,-0.0751204,0.058567327,-7.329261,1.6699871,-9.7619505,1002.74,87.85633,0,0.059888855,0.010163326,0,0,0,0,-0.004560709,0.016934395,-0.006877422,0.06642879,0.055755936,-0.09358354,0.67113584,1691,1670,1617,1667,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:100,14.1,21.954119,15.413199,0.6410035,5.088574,8.614,17.899,5,1.309,7,-2.06754,13.1697855,-1.556869,0.16828205,1,-0.3423072,0.003904797,-0.017953912,-0.1179061,0.002073219,0.6830997,-0.34299678,0.004133912,-0.02014701,-5.703927,-2.082096,-16.366858,1002.70996,88.10818,0,0.031444818,0.006835826,0,0,0,0,-0.008880615,-0.001662254,-0.004563451,0.12662004,0.00796257,0.04409027,0.6782672,1671,1678,1544,1676,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:200,14.2,21.954119,15.413199,0.6410035,5.088574,8.614,17.899,5,1.309,7,-2.0987055,13.308456,-1.5422882,0.112581864,1,-0.19245772,-0.05008553,0.045814335,-0.12854727,0.002190251,0.6897743,-0.19313954,-0.049850333,0.043621507,1.3028712,2.3423927,-5.3785396,1002.69,88.27608,0,0.031444818,0.006835826,0,0,0,0,-0.008880615,-0.001662254,-0.004563451,0.04255301,0.09355719,-0.10094543,0.6897743,1777,1645,1793,1492,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:300,14.3,21.954119,15.413199,0.6410035,5.088574,8.620001,17.909,5,1.1520001,7,-2.1220574,13.445133,-1.5348048,0.023777906,1,-0.34684616,-0.051999733,0.19401874,-0.13036002,0.001830935,0.69401497,-0.12671468,-0.019436099,0.041401166,-7.8523006,1.7134418,-14.581799,1002.69995,88.19212,0,0.14157327,0.000218338,0,0,0,0,-0.028013945,-0.040254593,-0.000144362,-0.015654355,0.046234384,-0.01679762,0.69401497,1644,1801,1612,1669,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:400,14.4,21.329924,14.160799,0.6291349,5.088574,8.620001,17.909,5,1.1520001,7,-2.136459,13.5896225,-1.5366368,-0.085790224,1,0.14735304,0.045693308,-0.058611773,-0.13142802,0.001536376,0.6939541,-0.08462533,-0.022412024,0.13274708,-2.6425974,4.9227467,-10.608844,1002.66,88.52793,0,0.14157327,0.000218338,0,0,0,0,-0.028013945,-0.040254593,-0.000144362,-0.010705003,0.046228237,0.050966606,0.6939541,1753,1698,1611,1663,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:500,14.5,21.329924,14.160799,0.6291349,5.030566,8.622001,17.919,5,1.424,7,-2.1391172,13.731479,-1.5476917,-0.14199117,1,0.08960045,0.0638157,-0.03280151,-0.1291502,0.001320714,0.69395065,-0.045207366,0.08585113,-0.03514422,0.94396746,5.796678,-13.31446,1002.74,87.85633,0,0.14267312,0.01365148,0,0,0,0,-0.0386703,-0.04029274,0.008995771,0.033026367,0.082570754,-0.02521019,0.69395053,1690,1775,1629,1632,0.860519,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:600,14.6,21.329924,14.160799,0.6291349,5.030566,8.622001,17.919,5,1.424,7,-2.1304934,13.876646,-1.5662657,-0.22012183,1,-0.11695446,-0.06662241,0.030123284,-0.07843488,0.000715251,0.6939506,0.3543217,-0.074610665,-0.10551682,-0.94811624,6.6449084,-7.411371,1002.70996,88.10818,0,0.14267312,0.01365148,0,0,0,0,-0.0386703,-0.04029274,0.008995771,0.06684488,0.066455625,0.002118505,0.6939506,1689,1773,1664,1599,0.857809,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:700,14.7,21.329924,14.160799,0.6291349,5.030566,8.623,17.924002,5,1.6020001,7,-2.1100516,14.028461,-1.5946721,-0.31385997,1,0.40997565,0.041231554,-0.06502327,-0.030784855,0.000323585,0.69395065,0.30711254,0.03888127,0.019782206,-3.1534195,8.018636,-9.89531,1002.70996,88.10818,0,0.18134405,0.001747537,0,0,0,0,-0.045494318,-0.0512352,0.001155138,0.02417249,0.08335669,-0.010965116,0.69395065,1742,1725,1641,1617,0.857809,0.9717334
19_39_24,1,00:00:10:000,00:00:20:000,00:00:14:800,14.8,21.329924,14.160799,0.6291349,5.030566,8.623,17.924002,5,1.6020001,7,-2.0822582,14.175921,-1.6303875,-0.39102507,1,-0.178906,0.16408812,0.13331574,-0.030326102,0.000380216,0.68959165,0.44236597,-0.08559265,0.054451667,-1.106175,-1.983608,0.31895253,1002.72,88.02423,0,0.18134405,0.001747537,0,0,0,0,-0.045494318,-0.0512352,0.001155138,-0.14324406,0.10957137,0.060141146,0.69130397,1543,1840,1672,1660,0.857809,0.9717334
